Smiles,InchiKeys,experimental_value
CC(C)(C)C(O)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1,XKFYPIKUIRIHMW-UHFFFAOYSA-N,0
Cc1ccccc1C1CCN(CC2CCc3cccnc3C(O)C2)CC1C,OASYXJZGABKMRD-UHFFFAOYSA-N,0
O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,NOBSINPJDRJYCC-UHFFFAOYSA-N,0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,VGKDLMBJGBXTGI-UHFFFAOYSA-N,0
CC(C)NCC(O)c1ccc(N[S+2](C)(O)O)cc1,RXTGLCJZFJYNNA-UHFFFAOYSA-N,0
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,WIGIZIANZCJQQY-UHFFFAOYSA-N,0
O=C([O-])c1ccc(-n2cc(C3CC[N+](CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,ZKRQPBIDEQBRMX-UHFFFAOYSA-M,0
NC(C(=O)N1CCC(F)C1)C(C(=O)O)c1ccc(-c2ccc(F)cc2)cc1,DTKVWZHRUMDYLF-UHFFFAOYSA-N,0
COc1ccc2c(=O)n(CC(O)CO)c(C#N)c(-c3ccccc3)c2c1,IHNXTAHQOZPVBI-UHFFFAOYSA-N,0
NC(CC(=O)N1CCCC1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,NBZKIFBMZDGKHC-UHFFFAOYSA-N,0
COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,JLSTVOPSMZBZSR-UHFFFAOYSA-N,0
CC(C)(CCCN1CCCC(c2cnco2)C1)S(=O)(=O)c1ccccc1,VZHJJBFDOPZNIN-UHFFFAOYSA-N,0
CCCC[N+](CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,QOPBRVUVSGSTDY-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(C(C)C)cc4)nn3CC)CC2)C(c2cccc(F)c2)C1,SESNYPNPIJXNNP-UHFFFAOYSA-N,0
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,NCDNCNXCDXHOMX-UHFFFAOYSA-N,0
COC(=O)c1[nH]c2cc(F)ccc2c1C1CNCCC1F,CJPSOUOLAPMNQT-UHFFFAOYSA-N,0
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-UHFFFAOYSA-N,0
COC(=O)c1[nH]c2cc(F)ccc2c1C1CNCCC1F,CJPSOUOLAPMNQT-UHFFFAOYSA-N,0
CC(C)C(N)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1,PEUBMPVLEUTSNQ-UHFFFAOYSA-N,0
CC1CC(OC(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(c2ccc(F)cc2)CC(=O)N1,JUCZGNXHCDAERA-UHFFFAOYSA-N,0
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,KJHKTHWMRKYKJE-UHFFFAOYSA-N,0
CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,FDCWDCYSJSNMNL-UHFFFAOYSA-N,0
COc1ccc(N2C(=O)C(Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)C2C(=O)O)cc1,DKIUFVFEAUCDLY-UHFFFAOYSA-N,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,ULGZDMOVFRHVEP-UHFFFAOYSA-N,0
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)=O)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,DGVWICFSPMABCW-UHFFFAOYSA-N,0
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)C)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,GWKWKOFCTIYRPP-UHFFFAOYSA-N,0
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)(C)C)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,KQNYTTDHCMFOME-UHFFFAOYSA-N,0
COC(=O)N(NC(=O)c1c(CN2CCN(C3(C)CCOCC3)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,XSLKCJFAEISGNN-UHFFFAOYSA-N,0
COC(=O)N(NC(=O)c1c(CN2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,OPNWBWOUADKLSR-UHFFFAOYSA-N,0
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2)nc1)c1cccc(F)c1,GEDVVWSAYINLFO-UHFFFAOYSA-N,0
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2)nc1)c1ccccc1F,HCQGGYRWBPHDIG-UHFFFAOYSA-N,0
O=S(=O)(c1ccccc1)c1ccc(C=Cc2ccc(F)cc2)nc1,ANNXZFGXMGNRDN-UHFFFAOYSA-N,0
O=S(=O)(c1ccc(C=Cc2ccccc2F)nc1)c1ccccc1F,AMJJFRAHQZYBJE-UHFFFAOYSA-N,0
O=S(=O)(c1ccc(C=Cc2cccc(F)c2)nc1)c1ccccc1F,NHBSENMOHAEDAT-UHFFFAOYSA-N,0
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2F)nc1)c1ccccc1F,PNIRAOQLYCRNSM-UHFFFAOYSA-N,0
[O-][S+](c1ccc(C=Cc2ccc(F)cc2F)nc1)c1ccccc1F,OORCBDUKAGBPKM-UHFFFAOYSA-N,0
CC(OC1CCC(=O)NCC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,VTXWSPAVKRKGBQ-UHFFFAOYSA-N,0
CC(OC1CCC(=O)N(C)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,UTYSCDQCCAYENJ-UHFFFAOYSA-N,0
CC(OC1CCNC(=O)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CNWUKDYFDDUVSI-UHFFFAOYSA-N,0
CC(OC1CCN(C)C(=O)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,DAARLFWXUXISRO-UHFFFAOYSA-N,0
CC(OC1CC(C)N(C)C(=O)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,SXNSKNFVWYYWIC-UHFFFAOYSA-N,0
CC(OC1CCC(=O)NC(C)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,YFKDOMJVBVEBIG-UHFFFAOYSA-N,0
CC(OC1CCc2n[nH]c(=O)n2CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,PRWFNQWPCVCDDH-UHFFFAOYSA-N,0
CC(OC1CCn2c(n[nH]c2=O)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,ZWDMWDRBUJRBNX-UHFFFAOYSA-N,0
N#Cc1ccc2cc1Oc1ccc3c(c1)C(CCO3)N1CCC(NCc3cncn3C2)C1=O,OBKQMZCTGOCMFK-UHFFFAOYSA-N,0
COCCOCC#Cc1cc(C2N=NC3=C2Cc2cc(CN4CCN(C)CC4)ccc23)cs1,XOJGVMOCJXHBMM-UHFFFAOYSA-N,0
C[N+]1CCCC(c2c(-c3ccccc3)[nH]c3ccccc23)C1,JVQVZNATXHVKNL-UHFFFAOYSA-N,0
CCn1nc(Cc2ccc(OC(C)C)cc2)cc1C1CCN(CC2CN(C(C(=O)O)C(C)(C)C)CC2c2cccc(F)c2)CC1,LDTUIPCDYVXKIB-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCC(=O)N(C)CC1)c1ccccc1,SDWJBJHQWZLCOE-UHFFFAOYSA-N,0
COC(=O)Cc1ccc(CNC(=O)C2CSCN2C(=O)CC(N)Cc2ccccc2F)cc1,FZCVYOKVSXZELZ-UHFFFAOYSA-N,0
OC1CC(CN2CCC(c3ccccc3)CC2)CCc2cccnc21,XNOGDHYDNAIZRZ-UHFFFAOYSA-N,0
CCC(=O)C(CC(C)[N+](C)C)(c1ccccc1)c1ccccc1,UHGHALWOVVUXKD-UHFFFAOYSA-N,0
CC(C)C(Oc1ccc(CNC(=O)C2CSCN2C(=O)CC(N)Cc2cc(F)ccc2F)cc1)C(=O)O,GKMOQWBWMMGWKN-UHFFFAOYSA-N,0
CC1COc2c(N3CC[N+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,KXKRZHKEPHLIGJ-UHFFFAOYSA-M,0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,0
O=C([O-])C1=C[N+](C2CC2)=C2C=C(N3CCNCC3)C(F)=CC2C1=O,XJDGQHCPKBYDFF-UHFFFAOYSA-N,0
